Date,Open,High,Low,Close,Volume,Adj.Close,change,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust,Negative,Positive,Max_Sentiment,Sentiment_Proportion
3/15/2010,10623.41016,10644.19043,10570.50977,10642.15039,160570000,10642.15039,0.17640507800000002,14,13,5,14,6,10,6,15,19,21,Positive,0.17073170699999998
3/16/2010,10642.53027,10693.99023,10621.90039,10685.98047,227410000,10685.98047,0.408269414,16,7,7,17,4,14,4,16,28,20,Negative,0.210526316
3/17/2010,10686.36035,10767.98047,10686.36035,10733.66992,194190000,10733.66992,0.442709851,15,9,8,17,6,12,3,17,25,17,Negative,0.19379845
3/18/2010,10733.44043,10784.0,10728.15039,10779.16992,153280000,10779.16992,0.426046917,12,10,8,17,6,7,4,15,23,20,Negative,0.18852459
3/19/2010,10780.0,10819.90039,10694.21973,10741.98047,434190000,10741.98047,-0.35268581600000004,15,14,8,19,8,10,5,18,28,26,Negative,0.185430464
3/22/2010,10741.0,10809.84961,10695.12988,10785.88965,157200000,10785.88965,0.417928014,13,4,4,19,4,11,1,8,30,23,Negative,0.256410256
3/23/2010,10787.17969,10893.88965,10784.75977,10888.83008,189140000,10888.83008,0.942325918,12,8,8,17,6,9,7,11,24,21,Negative,0.195121951
3/24/2010,10887.62012,10887.83984,10825.41992,10836.15039,195570000,10836.15039,-0.47273624,12,13,3,25,6,11,6,10,26,20,Negative,0.196969697
3/25/2010,10837.50977,10955.48047,10834.19043,10841.20996,200330000,10841.20996,0.034142484,11,8,6,16,6,7,6,20,20,22,Positive,0.180327869
3/26/2010,10841.29004,10909.37988,10816.42969,10850.36035,175490000,10850.36035,0.08366451700000001,15,7,9,15,5,12,4,10,25,15,Negative,0.213675214
3/29/2010,10849.23047,10916.63965,10849.23047,10895.86035,136710000,10895.86035,0.42979899,10,12,6,20,7,12,2,10,25,16,Negative,0.208333333
3/30/2010,10895.01953,10940.21973,10866.83008,10907.41992,148810000,10907.41992,0.113817061,17,11,9,22,8,10,3,17,26,20,Negative,0.181818182
3/31/2010,10907.33984,10907.41992,10832.83008,10856.62988,197060000,10856.62988,-0.464915935,19,4,8,20,4,12,4,11,27,10,Negative,0.22689075600000005
4/1/2010,10857.30957,10956.38965,10857.30957,10927.07031,159520000,10927.07031,0.642523284,10,12,4,16,8,6,4,15,23,23,Negative,0.190082645
4/5/2010,10927.4502,10988.05957,10923.96973,10973.54981,139480000,10973.54981,0.421869779,16,6,3,14,4,11,6,10,21,12,Negative,0.203883495
4/6/2010,10972.49023,10987.37988,10927.51953,10969.99023,159960000,10969.99023,-0.022784254,10,13,7,17,9,9,10,25,22,21,Trust,0.174825175
4/7/2010,10961.9502,10962.66016,10845.4502,10897.51953,187000000,10897.51953,-0.587766436,20,13,9,25,8,10,8,14,28,23,Negative,0.17721519
4/8/2010,10896.99023,10949.36035,10844.08984,10927.07031,158930000,10927.07031,0.27604024,13,8,6,11,6,5,0,17,24,20,Negative,0.218181818
4/9/2010,10926.91992,11000.98047,10926.91992,10997.34961,150660000,10997.34961,0.644552056,13,15,7,19,10,10,6,15,20,28,Positive,0.195804196
4/12/2010,10996.75,11029.76953,10992.20996,11005.96973,153960000,11005.96973,0.083840471,8,8,6,12,6,9,5,14,18,25,Positive,0.225225225
4/13/2010,11006.71973,11038.91992,10947.76953,11019.41992,183950000,11019.41992,0.115385831,15,6,6,19,3,12,3,12,26,9,Negative,0.234234234
4/14/2010,11020.7002,11125.21973,11020.62988,11123.11035,223920000,11123.11035,0.929252726,11,8,4,10,6,9,5,14,18,15,Negative,0.18
4/15/2010,11122.95996,11154.54981,11096.2002,11144.57031,203720000,11144.57031,0.194285973,12,5,7,13,9,10,3,14,21,17,Negative,0.189189189
4/16/2010,11143.66016,11153.79004,10973.91992,11018.66016,373950000,11018.66016,-1.121714035,13,6,7,18,6,14,5,11,26,19,Negative,0.208
4/19/2010,11018.36035,11095.29981,10977.84961,11092.04981,214850000,11092.04981,0.668787829,17,17,8,24,12,13,12,18,27,27,Negative,0.154285714
4/20/2010,11093.11035,11146.08008,11081.46973,11117.05957,175170000,11117.05957,0.215892723,10,8,6,13,6,9,5,13,21,11,Negative,0.205882353
4/21/2010,11116.91016,11153.71973,11071.33984,11124.91992,188880000,11124.91992,0.07205029,14,18,4,18,6,11,8,17,23,21,Negative,0.164285714
4/22/2010,11119.78027,11149.86035,11016.40039,11134.29004,214700000,11134.29004,0.130486086,16,11,5,21,8,10,5,18,28,18,Negative,0.2
4/23/2010,11132.17969,11205.63965,11105.65039,11204.28027,207380000,11204.28027,0.6476771579999999,12,13,6,10,9,10,7,17,19,23,Positive,0.182539683
4/26/2010,11205.11035,11258.00977,11187.65039,11205.03027,191920000,11205.03027,-0.000714665,7,4,4,11,3,5,1,12,11,15,Positive,0.205479452
4/27/2010,11203.66992,11218.86035,10973.16992,10991.99023,263400000,10991.99023,-1.889378119,5,12,2,8,5,2,6,13,11,17,Positive,0.209876543
4/28/2010,10988.87012,11078.51953,10965.37988,11045.26953,236760000,11045.26953,0.5132412470000001,15,7,13,24,3,15,5,18,34,18,Negative,0.223684211
4/29/2010,11045.63965,11197.32031,11041.63965,11167.32031,194310000,11167.32031,1.10161718,15,7,8,20,5,12,5,13,24,15,Negative,0.193548387
4/30/2010,11168.23047,11197.92969,10999.69043,11008.61035,255130000,11008.61035,-1.4292337309999998,11,15,7,19,10,10,5,23,27,26,Negative,0.176470588
5/3/2010,11009.59961,11177.66992,11009.59961,11151.83008,178080000,11151.83008,1.291876853,13,8,7,15,6,9,1,16,24,25,Positive,0.201612903
5/4/2010,11149.48047,11149.48047,10869.25,10926.76953,242100000,10926.76953,-1.997500589,7,15,4,12,3,7,2,15,19,16,Negative,0.19
5/5/2010,10918.40039,10946.79004,10814.83984,10866.83008,218830000,10866.83008,-0.472324802,11,9,4,15,2,5,3,12,20,16,Negative,0.206185567
5/6/2010,10868.12012,10879.75977,9869.620117,10520.32031,459890000,10520.32031,-3.200183668,11,10,8,18,5,13,6,15,24,15,Negative,0.192
5/7/2010,10519.41992,10579.12012,10241.23047,10380.42969,428730000,10380.42969,-1.3212727990000002,10,11,8,9,5,9,6,12,19,19,Negative,0.175925926
5/10/2010,10386.17969,10835.16992,10386.03027,10785.13965,313350000,10785.13965,3.841258018,14,12,10,20,8,18,4,15,26,24,Negative,0.17218543
5/11/2010,10780.0,10874.54004,10685.37988,10748.25977,223950000,10748.25977,-0.294436308,9,11,4,19,10,15,6,17,28,20,Negative,0.201438849
5/12/2010,10742.15039,10909.08008,10742.15039,10896.91016,196630000,10896.91016,1.4406776980000002,12,9,9,19,8,11,6,16,28,19,Negative,0.204379562
5/13/2010,10896.61035,10920.26953,10771.69043,10782.9502,201480000,10782.9502,-1.043078107,11,11,3,22,7,13,10,14,29,17,Negative,0.211678832
5/14/2010,10780.67969,10780.75,10537.25,10620.16016,256500000,10620.16016,-1.4889555819999998,15,7,7,21,8,14,5,13,29,19,Negative,0.210144928
5/17/2010,10616.98047,10660.96973,10436.05957,10625.83008,221910000,10625.83008,0.08335335099999999,11,7,6,14,2,9,4,6,17,8,Negative,0.202380952
5/18/2010,10625.4502,10718.86035,10482.2002,10510.9502,246370000,10510.9502,-1.077601399,17,14,8,21,7,13,1,32,29,27,Trust,0.189349112
5/19/2010,10505.7002,10522.51953,10324.66016,10444.37012,266340000,10444.37012,-0.583779061,15,11,10,22,6,13,7,15,27,28,Positive,0.181818182
5/20/2010,10440.20996,10440.20996,10065.36035,10068.00977,360350000,10068.00977,-3.56506427,10,12,6,14,2,8,5,7,20,8,Negative,0.217391304
5/21/2010,10063.92969,10198.53027,9918.820312,10193.38965,438220000,10193.38965,1.286375839,14,11,7,16,4,11,4,7,21,12,Negative,0.196261682
5/24/2010,10193.45996,10196.41016,10052.66992,10066.57031,211430000,10066.57031,-1.244814317,12,9,5,14,4,3,3,17,24,19,Negative,0.218181818
5/25/2010,10061.42969,10061.66016,9774.480469,10043.75,316960000,10043.75,-0.175717453,15,8,7,21,7,12,7,15,33,18,Negative,0.230769231
5/26/2010,10045.11035,10179.03027,9952.679688,9974.450195,316080000,9974.450195,-0.70342838,10,9,7,9,5,10,2,18,19,20,Positive,0.183486239
5/27/2010,9971.730469,10264.2002,9971.730469,10258.99023,264770000,10258.99023,2.880741371,12,13,8,23,8,12,7,20,26,36,Positive,0.218181818
5/28/2010,10258.0,10258.0,10095.90039,10136.62988,243720000,10136.62988,-1.183175249,14,10,8,18,4,13,9,14,29,14,Negative,0.218045113
6/1/2010,10133.94043,10218.33008,10013.90039,10024.01953,221900000,10024.01953,-1.08468073,10,14,2,17,6,12,5,22,17,30,Positive,0.222222222
6/2/2010,10025.61035,10254.21973,10025.61035,10249.54004,200850000,10249.54004,2.233576602,19,19,5,21,7,16,6,22,32,24,Negative,0.187134503
6/3/2010,10250.66992,10315.20996,10175.01953,10255.28027,176870000,10255.28027,0.044976095,16,6,9,17,4,12,4,9,23,15,Negative,0.2
6/4/2010,10249.61035,10249.69043,9889.879883,9931.969727,256600000,9931.969727,-3.099050736,20,7,7,21,6,13,8,16,28,23,Negative,0.187919463
6/7/2010,9931.75,9982.379883,9810.299805,9816.490234,222940000,9816.490234,-1.160518197,9,7,8,17,4,15,5,9,25,17,Negative,0.21551724100000005
6/8/2010,9812.94043,9953.660156,9757.549805,9939.980469,259680000,9939.980469,1.294617448,13,11,7,28,8,13,8,17,27,24,Fear,0.179487179
6/9/2010,9941.570312,10065.13965,9867.730469,9899.25,222680000,9899.25,-0.425690416,10,14,4,18,10,11,8,22,24,31,Positive,0.203947368
6/10/2010,9901.669922,10185.83008,9901.669922,10172.53027,221730000,10172.53027,2.73550172,18,12,11,22,5,15,4,18,31,24,Negative,0.19375
6/11/2010,10166.78027,10215.98047,10082.70996,10211.07031,187890000,10211.07031,0.43563486,12,16,4,18,8,19,5,11,23,17,Negative,0.17293233100000002
6/14/2010,10211.83008,10328.66992,10186.20996,10190.88965,177920000,10190.88965,-0.205060502,12,10,2,17,7,9,3,12,19,19,Negative,0.172727273
6/15/2010,10192.40039,10408.32031,10192.40039,10404.76953,203170000,10404.76953,2.083602801,9,9,7,13,6,7,2,15,24,21,Negative,0.212389381
6/16/2010,10404.24023,10429.03027,10332.59961,10409.45996,165700000,10409.45996,0.050169228,15,12,11,19,6,10,5,16,27,20,Negative,0.191489362
6/17/2010,10409.98047,10441.2002,10319.21973,10434.16992,181070000,10434.16992,0.2323679,10,6,4,11,4,4,3,17,17,18,Positive,0.191489362
6/18/2010,10435.0,10483.44043,10424.49023,10450.63965,338010000,10450.63965,0.149876838,18,13,16,24,7,18,7,18,34,25,Negative,0.188888889
6/21/2010,10452.45996,10594.16016,10395.54981,10442.41016,165190000,10442.41016,-0.096147749,11,17,5,13,11,11,8,17,24,24,Negative,0.17021276600000002
6/22/2010,10441.9502,10493.57031,10283.40039,10293.51953,175750000,10293.51953,-1.421484122,15,12,9,14,5,12,7,15,24,19,Negative,0.181818182
6/23/2010,10293.29981,10368.04004,10227.24023,10298.44043,195100000,10298.44043,0.049941468,13,10,6,16,5,14,8,19,25,20,Negative,0.183823529
6/24/2010,10297.08008,10298.05957,10128.84961,10152.79981,244440000,10152.79981,-1.401176566,12,12,3,15,10,15,4,16,21,28,Positive,0.205882353
6/25/2010,10153.48047,10202.91016,10081.08008,10143.80957,434500000,10143.80957,-0.095247133,9,10,3,14,10,10,4,18,24,23,Negative,0.192
6/28/2010,10143.04981,10201.92969,10101.41016,10138.51953,164100000,10138.51953,-0.044663825,16,14,5,17,13,7,7,24,22,26,Positive,0.17218543
6/29/2010,10135.71973,10135.79981,9811.919922,9870.299805,290500000,9870.299805,-2.618658854,12,9,5,15,7,9,8,17,25,19,Negative,0.198412698
6/30/2010,9868.339844,9908.919922,9753.839844,9774.019531,235090000,9774.019531,-0.955787037,13,13,10,21,9,15,5,22,36,27,Negative,0.210526316
7/1/2010,9773.269531,9795.480469,9621.889648,9732.530273,262820000,9732.530273,-0.416843697,5,13,2,11,10,7,4,20,15,29,Positive,0.25
7/2/2010,9732.530273,9770.870117,9614.320312,9686.480469,199570000,9686.480469,-0.473153463,17,8,6,20,8,13,2,13,32,20,Negative,0.230215827
7/6/2010,9686.480469,9858.129883,9659.009766,9743.620117,261020000,9743.620117,0.589890706,17,9,9,19,10,8,5,19,23,26,Positive,0.179310345
7/7/2010,9743.620117,10026.59961,9736.700195,10018.28027,219560000,10018.28027,2.818871761,14,13,10,22,5,16,4,17,28,22,Negative,0.185430464
7/8/2010,10019.25977,10139.86035,10019.25977,10138.99023,192210000,10138.99023,1.195003132,20,12,14,21,6,19,7,16,34,19,Negative,0.202380952
7/9/2010,10138.99023,10201.76953,10118.41016,10198.03027,134810000,10198.03027,0.5823068929999999,11,7,7,8,4,8,4,15,19,16,Negative,0.191919192
7/12/2010,10199.24023,10220.28027,10146.49023,10216.26953,131490000,10216.26953,0.166966329,19,13,5,23,5,11,6,11,30,18,Negative,0.212765957
7/13/2010,10217.54981,10407.82031,10217.54981,10363.01953,179040000,10363.01953,1.423724168,15,14,8,25,5,16,6,20,24,28,Positive,0.17391304300000002
7/14/2010,10370.95996,10400.09961,10303.0,10366.71973,208530000,10366.71973,-0.040885646,15,11,11,15,6,12,5,23,28,26,Negative,0.184210526
7/15/2010,10367.09961,10379.74023,10240.48047,10359.30957,210000000,10359.30957,-0.075141933,21,20,10,23,17,14,8,29,28,37,Positive,0.178743961
7/16/2010,10356.2002,10356.2002,10079.58008,10097.90039,335060000,10097.90039,-2.494156149,18,20,8,22,10,13,7,18,32,25,Negative,0.184971098
7/19/2010,10098.12012,10187.28027,10073.67969,10154.42969,176970000,10154.42969,0.557624294,10,14,5,10,11,6,6,24,19,29,Positive,0.21641791
7/20/2010,10151.48047,10236.40039,10007.75977,10229.95996,194410000,10229.95996,0.7730842040000001,10,22,6,17,14,9,3,26,17,30,Positive,0.194805195
7/21/2010,10226.01953,10265.54004,10065.5,10120.53027,203900000,10120.53027,-1.031576927,18,14,8,23,9,13,9,19,26,22,Negative,0.161490683
7/22/2010,10121.80957,10363.24023,10121.80957,10322.29981,202220000,10322.29981,1.98077462,8,9,5,11,4,6,5,15,19,24,Positive,0.226415094
7/23/2010,10321.16016,10441.9502,10287.48047,10424.62012,200000000,10424.62012,1.002406313,15,7,9,22,7,12,5,14,32,18,Negative,0.226950355
7/26/2010,10424.16992,10526.79004,10414.40039,10525.42969,178820000,10525.42969,0.971394046,19,5,6,24,6,15,5,20,27,24,Negative,0.178807947
7/27/2010,10525.28027,10578.33008,10494.86035,10537.69043,180550000,10537.69043,0.117908091,16,11,3,21,10,9,4,19,27,24,Negative,0.1875
7/28/2010,10537.00977,10548.51953,10463.21973,10497.87988,162070000,10497.87988,-0.3713566170000001,22,15,13,29,7,19,6,18,40,20,Negative,0.211640212
7/29/2010,10498.94043,10584.99023,10387.38965,10467.16016,202110000,10467.16016,-0.302699822,15,10,4,18,7,5,3,23,22,21,Trust,0.1796875
7/30/2010,10465.19043,10507.19043,10347.5,10465.94043,208160000,10465.94043,0.007166616,12,10,10,21,8,12,3,19,26,24,Negative,0.179310345
8/2/2010,10468.82031,10692.2002,10468.58984,10674.37988,167640000,10674.37988,1.963540923,14,6,6,18,7,14,6,11,31,21,Negative,0.231343284
8/3/2010,10673.91992,10676.9502,10600.95996,10636.37988,164880000,10636.37988,-0.351698713,18,11,6,19,8,12,4,16,29,26,Negative,0.194630872
8/4/2010,10630.2002,10702.99023,10627.53027,10680.42969,173360000,10680.42969,0.472516905,12,7,7,10,3,6,3,11,21,12,Negative,0.22826087
8/5/2010,10679.66992,10679.75,10612.84961,10674.98047,139610000,10674.98047,-0.043910093,7,12,6,16,7,12,5,15,23,24,Positive,0.188976378
8/6/2010,10668.54981,10668.7002,10515.37012,10653.55957,154870000,10653.55957,-0.140508647,16,13,8,15,10,13,9,12,23,18,Negative,0.167883212
8/9/2010,10654.62012,10719.94043,10649.40039,10698.75,166330000,10698.75,0.414185419,11,9,5,21,5,12,2,14,24,18,Negative,0.198347107
8/10/2010,10696.62988,10700.70996,10551.62012,10644.25,203490000,10644.25,-0.48968585,17,6,13,26,3,20,6,14,34,15,Negative,0.22077922100000005
8/11/2010,10631.82031,10631.90039,10367.33008,10378.83008,219330000,10378.83008,-2.37955709,8,8,4,12,11,3,4,16,16,26,Positive,0.240740741
8/12/2010,10361.58008,10361.65039,10268.70996,10319.9502,221030000,10319.9502,-0.40177157,20,9,8,22,2,12,7,8,26,19,Negative,0.195488722
8/13/2010,10320.33008,10354.91992,10285.44043,10303.15039,151620000,10303.15039,-0.166464511,15,11,10,20,9,15,3,16,23,17,Negative,0.165467626
8/16/2010,10303.07031,10333.12012,10209.53027,10302.00977,146040000,10302.00977,-0.010293495,12,8,3,13,3,5,2,14,17,16,Negative,0.182795699
8/17/2010,10297.62988,10480.44043,10297.46973,10405.84961,191340000,10405.84961,1.050918777,18,9,8,17,4,11,4,13,23,16,Negative,0.18699187
8/18/2010,10398.58984,10472.29981,10330.01953,10415.54004,168560000,10415.54004,0.163004746,12,7,2,11,5,7,7,10,17,18,Positive,0.1875
8/19/2010,10411.15039,10411.15039,10216.19043,10271.20996,227740000,10271.20996,-1.344139934,12,8,8,13,3,9,0,14,20,18,Negative,0.19047619
8/20/2010,10270.98047,10270.98047,10147.24023,10213.62012,251150000,10213.62012,-0.558470072,13,5,9,19,4,13,2,10,20,20,Negative,0.17391304300000002
8/23/2010,10215.50977,10304.7002,10170.29004,10174.41016,173000000,10174.41016,-0.402325591,9,8,5,17,8,5,6,19,17,21,Positive,0.182608696
8/24/2010,10173.04981,10173.04981,9991.179688,10040.4502,223680000,10040.4502,-1.303440095,19,9,8,18,5,9,6,15,27,17,Negative,0.203007519
8/25/2010,10040.15039,10097.40039,9937.980469,10060.05957,183890000,10060.05957,0.198295625,13,9,4,23,7,11,2,16,30,19,Negative,0.223880597
8/26/2010,10059.90039,10104.70996,9968.099609,9985.80957,176330000,9985.80957,-0.736496567,10,8,6,17,6,10,4,8,17,12,Fear,0.173469388
8/27/2010,9982.179688,10159.87988,9936.620117,10150.65039,207760000,10150.65039,1.68771459,6,10,4,15,8,8,2,11,15,19,Positive,0.193877551
8/30/2010,10145.58008,10150.57031,10007.67969,10009.73047,150480000,10009.73047,-1.339002876,12,8,4,16,2,8,5,12,20,14,Negative,0.198019802
8/31/2010,10006.41992,10073.37988,9941.839844,10014.71973,255420000,10014.71973,0.0829448,10,8,3,14,4,9,4,16,25,20,Negative,0.221238938
9/1/2010,10016.00977,10279.08008,10016.00977,10269.46973,205710000,10269.46973,2.530548261,15,7,7,20,5,14,6,10,29,25,Negative,0.210144928
9/2/2010,10270.08008,10320.37012,10253.95996,10320.09961,149930000,10320.09961,0.487041295,10,11,4,17,3,6,5,17,24,24,Negative,0.198347107
9/3/2010,10321.91992,10451.15039,10321.83984,10447.92969,168600000,10447.92969,1.220797748,17,13,5,15,10,9,5,21,25,25,Negative,0.172413793
9/7/2010,10446.79981,10446.79981,10332.40039,10340.69043,149040000,10340.69043,-1.015711768,15,16,7,24,10,13,4,19,29,24,Negative,0.18012422399999994
9/8/2010,10338.49023,10426.7002,10335.69043,10387.00977,166760000,10387.00977,0.4693096470000001,10,9,4,15,7,9,5,15,27,17,Negative,0.228813559
9/9/2010,10388.13965,10476.62012,10386.62988,10415.24023,163590000,10415.24023,0.26088007,10,8,6,14,12,9,6,16,17,22,Positive,0.183333333
9/10/2010,10415.00977,10471.28027,10403.16992,10462.76953,140320000,10462.76953,0.458566685,20,11,11,23,5,18,7,18,41,17,Negative,0.239766082
9/13/2010,10458.59961,10567.58984,10458.59961,10544.12988,190720000,10544.12988,0.817798531,11,6,6,15,4,9,1,6,26,16,Negative,0.26
9/14/2010,10544.73047,10588.32031,10499.7002,10526.49023,192410000,10526.49023,-0.172979623,13,14,7,16,7,9,1,18,20,23,Positive,0.1796875
9/15/2010,10526.41992,10587.79981,10480.78027,10572.73047,167420000,10572.73047,0.439945844,8,6,2,7,3,9,3,11,20,15,Negative,0.238095238
9/16/2010,10571.75,10603.69043,10522.48047,10594.83008,170300000,10594.83008,0.218318424,14,15,5,19,6,8,10,17,21,27,Positive,0.190140845
9/17/2010,10595.54981,10650.16016,10567.36035,10607.84961,367230000,10607.84961,0.116084623,12,10,6,23,6,11,5,21,28,26,Negative,0.189189189
9/20/2010,10608.08008,10774.12988,10608.08008,10753.62012,157120000,10753.62012,1.37197342,22,9,6,24,4,16,5,20,34,37,Positive,0.209039548
9/21/2010,10753.38965,10833.38965,10717.74023,10761.03027,186740000,10761.03027,0.071053177,7,18,4,11,11,5,5,19,18,33,Positive,0.251908397
9/22/2010,10761.11035,10805.37988,10708.40039,10739.30957,168590000,10739.30957,-0.202588593,17,10,7,25,6,10,6,17,25,20,Fear,0.174825175
9/23/2010,10738.48047,10761.94043,10640.91992,10662.41992,156830000,10662.41992,-0.7082989740000001,10,5,5,18,4,9,5,18,25,17,Negative,0.21551724100000005
9/24/2010,10664.38965,10865.78027,10664.30957,10860.25977,179270000,10860.25977,1.836674432,11,14,7,18,7,11,6,14,25,24,Negative,0.182481752
9/27/2010,10860.03027,10873.2002,10809.62012,10812.04004,143910000,10812.04004,-0.441897792,11,14,7,16,5,12,2,11,26,18,Negative,0.213114754
9/28/2010,10809.16992,10886.20996,10728.63965,10858.13965,167110000,10858.13965,0.453038729,12,10,7,22,3,13,3,10,24,14,Negative,0.203389831
9/29/2010,10857.98047,10869.25977,10798.87988,10835.28027,158830000,10835.28027,-0.209064624,12,9,5,16,6,7,6,11,21,17,Negative,0.190909091
9/30/2010,10836.04004,10948.87988,10745.44043,10788.04981,214540000,10788.04981,-0.442876123,10,11,6,17,6,9,5,14,21,20,Negative,0.176470588
10/1/2010,10789.71973,10866.54004,10780.63965,10829.67969,161890000,10829.67969,0.370352169,11,14,6,21,9,10,9,14,25,25,Negative,0.173611111
10/4/2010,10828.84961,10853.70996,10711.12012,10751.26953,160370000,10751.26953,-0.7164203109999999,15,9,8,19,11,11,4,16,31,21,Negative,0.213793103
10/5/2010,10752.78027,10965.61035,10752.62988,10944.71973,216240000,10944.71973,1.7850216330000002,13,13,8,19,8,14,8,17,33,23,Negative,0.211538462
10/6/2010,10936.79004,10974.16016,10918.57031,10967.65039,163440000,10967.65039,0.28217010600000003,14,14,10,18,11,12,8,20,31,37,Positive,0.211428571
10/7/2010,10968.41016,10998.53027,10892.75977,10948.58008,141920000,10948.58008,-0.180792637,12,10,9,18,4,10,3,13,30,24,Negative,0.22556391
10/8/2010,10948.5,11032.16992,10929.28027,11006.48047,152280000,11006.48047,0.529574544,17,14,8,21,8,10,5,19,29,27,Negative,0.183544304
10/11/2010,11006.92969,11030.5,10977.90039,11010.33984,114830000,11010.33984,0.030981900000000007,19,20,13,23,18,13,14,34,30,41,Positive,0.182222222
10/12/2010,11010.79004,11053.20996,10913.83984,11020.40039,155150000,11020.40039,0.08728122099999999,20,15,11,27,12,16,9,26,30,26,Negative,0.15625
10/13/2010,11022.82031,11155.23047,11022.07031,11096.08008,224920000,11096.08008,0.6646190710000001,16,9,11,23,9,15,5,19,29,27,Negative,0.17791411
10/14/2010,11096.99023,11112.2002,11023.54004,11094.57031,196170000,11094.57031,-0.021807012,15,8,7,19,11,17,7,31,31,31,Trust,0.175141243
10/15/2010,11096.00977,11141.19043,11010.67969,11062.78027,319210000,11062.78027,-0.299472456,9,8,4,14,8,11,2,12,21,22,Positive,0.198198198
10/18/2010,11062.62988,11159.04981,11054.75977,11143.69043,190290000,11143.69043,0.7327421040000001,21,11,8,22,6,10,11,12,31,11,Negative,0.216783217
10/19/2010,11139.59961,11139.59961,10917.62012,10978.62012,247640000,10978.62012,-1.445110216,19,15,7,17,12,13,6,22,28,34,Positive,0.196531792
10/20/2010,10974.51953,11152.87988,10970.88965,11107.96973,220140000,11107.96973,1.216000351,17,6,8,15,4,14,1,13,25,27,Positive,0.207692308
10/21/2010,11105.24023,11213.54004,11066.19043,11146.57031,178060000,11146.57031,0.372167347,15,11,7,14,6,9,6,16,24,30,Positive,0.217391304
10/22/2010,11146.41016,11159.04981,11109.25,11132.55957,104570000,11132.55957,-0.124260509,12,12,5,17,9,9,2,10,24,18,Negative,0.203389831
10/25/2010,11133.40039,11247.59961,11132.33984,11164.04981,168110000,11164.04981,0.27529248,13,11,7,22,5,15,5,12,23,12,Negative,0.184
10/26/2010,11163.13965,11184.82031,11087.0,11169.45996,159040000,11169.45996,0.056617701,16,11,10,23,8,16,5,16,27,27,Negative,0.16981132100000002
10/27/2010,11168.40039,11168.40039,11020.82031,11126.28027,167080000,11126.28027,-0.377136533,10,14,6,18,9,14,8,23,28,29,Positive,0.182389937
10/28/2010,11127.33984,11179.33984,11052.59961,11113.9502,156250000,11113.9502,-0.120331087,8,7,7,18,2,7,3,15,22,14,Negative,0.213592233
10/29/2010,11120.4502,11131.00977,11075.79981,11118.49023,189650000,11118.49023,-0.017624835,19,14,11,24,4,17,8,15,28,17,Negative,0.17834394899999995
11/1/2010,11120.29981,11244.26953,11062.33008,11124.62012,150130000,11124.62012,0.038850679,20,14,11,29,10,19,8,20,32,27,Negative,0.168421053
11/2/2010,11125.21973,11219.51953,11125.21973,11188.71973,150390000,11188.71973,0.570775244,15,8,14,20,8,14,9,19,34,31,Negative,0.197674419
11/3/2010,11184.87988,11226.63965,11097.37012,11215.12988,177580000,11215.12988,0.270454402,10,10,4,19,8,7,7,12,27,13,Negative,0.230769231
11/4/2010,11216.65039,11440.37012,11216.65039,11434.83984,234680000,11434.83984,1.945228258,19,14,12,34,7,18,12,13,32,18,Fear,0.189944134
11/5/2010,11435.21973,11451.53027,11393.51953,11444.08008,211670000,11444.08008,0.077482997,20,14,9,22,10,16,7,12,30,24,Negative,0.182926829
11/8/2010,11439.54004,11439.61035,11362.53027,11406.83984,143990000,11406.83984,-0.28585235800000003,17,14,4,23,5,14,6,16,32,24,Negative,0.206451613
11/9/2010,11403.58984,11421.13965,11303.19043,11346.75,161910000,11346.75,-0.498438165,13,13,6,18,7,11,4,17,28,27,Negative,0.194444444
11/10/2010,11342.80957,11366.16016,11255.01953,11357.04004,164170000,11357.04004,0.125458061,12,6,7,17,6,8,4,20,25,25,Negative,0.192307692
11/11/2010,11326.69043,11326.76953,11231.21973,11283.09961,296660000,11283.09961,-0.384850467,16,17,6,21,11,10,8,17,28,32,Positive,0.192771084
11/12/2010,11281.28027,11283.7002,11143.83984,11192.58008,217650000,11192.58008,-0.7862600059999999,13,13,7,14,7,10,3,13,22,19,Negative,0.181818182
11/15/2010,11194.01953,11280.90039,11189.09961,11201.96973,155660000,11201.96973,0.071021816,12,12,9,21,6,15,4,15,23,14,Negative,0.17557251899999998
11/16/2010,11194.7002,11194.7002,10978.92969,11023.5,254570000,11023.5,-1.529296828,14,13,10,21,5,11,4,12,22,24,Positive,0.176470588
11/17/2010,11017.83008,11042.16016,10990.80957,11007.87988,160250000,11007.87988,-0.090309933,15,10,10,17,9,12,10,18,29,21,Negative,0.19205298
11/18/2010,11010.49023,11199.69043,11010.33984,11181.23047,171770000,11181.23047,1.550705113,9,5,5,13,5,12,5,8,25,9,Negative,0.260416667
11/19/2010,11180.76953,11206.16992,11119.24023,11203.54981,219400000,11203.54981,0.203745135,13,10,6,13,5,7,4,9,27,18,Negative,0.241071429
11/22/2010,11201.66016,11206.04981,11054.53027,11178.58008,152850000,11178.58008,-0.206041584,11,13,8,18,9,13,7,14,24,21,Negative,0.17391304300000002
11/23/2010,11177.59961,11180.16992,10992.16992,11036.37012,192820000,11036.37012,-1.263504661,7,9,4,13,4,7,2,11,18,16,Negative,0.197802198
